NA,Wavelength_nm,Distance (m),Lval_um,Zone calcul,RoC_mm,FinalPower,db/m,PowerAfterInsertion
0.0779,1060,0.01,75,53.0330085889911,27.5,0.999948870446341,0.0371784945945714,0.999991672497571
