NA,Wavelength_nm,Distance (m),Lval_um,Zone calcul,RoC_mm,FinalPower,db/m,PowerAfterInsertion
0.0779,1060,0.01,75,53.0330085889911,27.5,0.986767472785701,8.17088828138237,0.996093874422741
