NA,Wavelength_nm,Distance (m),Lval_um,Zone calcul,RoC_mm,FinalPower,db/m,PowerAfterInsertion
0.0779,1060,0.01,65,45.9619407771256,15.5,0.9471981417704,16.6811689307266,0.965564792923033
