70BCSV 	
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
30
"CTRWL",1150.000000
"SPAN",1100.000000
"START WL", 600.000000
"STOP WL",1700.000000
"WLFREQ", 0
"REFL", -2.5
"LSCL",10.0
"RESLN",0.200
"AVG",   1
"SMPLAUTO",      1
"SMPL",      27501
"SMPLINTVL",0.0400
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",0
"SWPSPD",1
"NEBWCAL0",    0
"NEBWCAL1",    0
"NEBWCALWL",   0
"RESPARM", 9886
"FREQPARM", 9886




"[TRACE DATA]"
 600.0000, -24.538
 600.0400, -24.571
 600.0800, -24.535
 600.1200, -24.558
 600.1600, -24.529
 600.2000, -24.532
 600.2400, -24.535
 600.2800, -24.526
 600.3200, -24.534
 600.3600, -24.483
 600.4000, -24.489
 600.4400, -24.489
 600.4800, -24.489
 600.5200, -24.479
 600.5600, -24.485
 600.6000, -24.471
 600.6400, -24.453
 600.6800, -24.460
 600.7200, -24.492
 600.7600, -24.480
 600.8000, -24.497
 600.8400, -24.490
 600.8800, -24.511
 600.9200, -24.533
 600.9600, -24.531
 601.0000, -24.550
 601.0400, -24.561
 601.0800, -24.588
 601.1200, -24.597
 601.1600, -24.567
 601.2000, -24.553
 601.2400, -24.546
 601.2800, -24.530
 601.3200, -24.537
 601.3600, -24.527
 601.4000, -24.502
 601.4400, -24.473
 601.4800, -24.466
 601.5200, -24.445
 601.5600, -24.415
 601.6000, -24.415
 601.6400, -24.368
 601.6800, -24.353
 601.7200, -24.351
 601.7600, -24.324
 601.8000, -24.341
 601.8400, -24.328
 601.8800, -24.350
 601.9200, -24.359
 601.9600, -24.365
 602.0000, -24.376
 602.0400, -24.415
 602.0800, -24.399
 602.1200, -24.437
 602.1600, -24.435
 602.2000, -24.474
 602.2400, -24.491
 602.2800, -24.500
 602.3200, -24.512
 602.3600, -24.518
 602.4000, -24.512
 602.4400, -24.516
 602.4800, -24.502
 602.5200, -24.476
 602.5600, -24.470
 602.6000, -24.455
 602.6400, -24.448
 602.6800, -24.419
 602.7200, -24.415
 602.7600, -24.395
 602.8000, -24.386
 602.8400, -24.383
 602.8800, -24.374
 602.9200, -24.377
 602.9600, -24.398
 603.0000, -24.393
 603.0400, -24.364
 603.0800, -24.371
 603.1200, -24.373
 603.1600, -24.393
 603.2000, -24.415
 603.2400, -24.416
 603.2800, -24.414
 603.3200, -24.417
 603.3600, -24.407
 603.4000, -24.421
 603.4400, -24.449
 603.4800, -24.421
 603.5200, -24.424
 603.5600, -24.411
 603.6000, -24.389
 603.6400, -24.369
 603.6800, -24.353
 603.7200, -24.323
 603.7600, -24.309
 603.8000, -24.288
 603.8400, -24.292
 603.8800, -24.248
 603.9200, -24.240
 603.9600, -24.219
 604.0000, -24.210
 604.0400, -24.209
 604.0800, -24.217
 604.1200, -24.232
 604.1600, -24.233
 604.2000, -24.259
 604.2400, -24.279
 604.2800, -24.298
 604.3200, -24.341
 604.3600, -24.348
 604.4000, -24.360
 604.4400, -24.412
 604.4800, -24.433
 604.5200, -24.453
 604.5600, -24.463
 604.6000, -24.477
 604.6400, -24.482
 604.6800, -24.491
 604.7200, -24.506
 604.7600, -24.492
 604.8000, -24.475
 604.8400, -24.446
 604.8800, -24.447
 604.9200, -24.404
 604.9600, -24.378
 605.0000, -24.351
 605.0400, -24.338
 605.0800, -24.316
 605.1200, -24.305
 605.1600, -24.266
 605.2000, -24.258
 605.2400, -24.234
 605.2800, -24.234
 605.3200, -24.255
 605.3600, -24.256
 605.4000, -24.248
 605.4400, -24.254
 605.4800, -24.249
 605.5200, -24.277
 605.5600, -24.279
 605.6000, -24.301
 605.6400, -24.336
 605.6800, -24.333
 605.7200, -24.325
 605.7600, -24.325
 605.8000, -24.339
 605.8400, -24.333
 605.8800, -24.327
 605.9200, -24.306
 605.9600, -24.310
 606.0000, -24.293
 606.0400, -24.269
 606.0800, -24.256
 606.1200, -24.232
 606.1600, -24.215
 606.2000, -24.212
 606.2400, -24.178
 606.2800, -24.172
 606.3200, -24.178
 606.3600, -24.180
 606.4000, -24.173
 606.4400, -24.189
 606.4800, -24.202
 606.5200, -24.228
 606.5600, -24.257
 606.6000, -24.267
 606.6400, -24.280
 606.6800, -24.318
 606.7200, -24.348
 606.7600, -24.365
 606.8000, -24.389
 606.8400, -24.412
 606.8800, -24.438
 606.9200, -24.438
 606.9600, -24.431
 607.0000, -24.440
 607.0400, -24.447
 607.0800, -24.419
 607.1200, -24.413
 607.1600, -24.386
 607.2000, -24.359
 607.2400, -24.322
 607.2800, -24.286
 607.3200, -24.257
 607.3600, -24.214
 607.4000, -24.208
 607.4400, -24.169
 607.4800, -24.133
 607.5200, -24.108
 607.5600, -24.116
 607.6000, -24.087
 607.6400, -24.089
 607.6800, -24.099
 607.7200, -24.086
 607.7600, -24.121
 607.8000, -24.117
 607.8400, -24.135
 607.8800, -24.167
 607.9200, -24.184
 607.9600, -24.222
 608.0000, -24.239
 608.0400, -24.252
 608.0800, -24.284
 608.1200, -24.284
 608.1600, -24.305
 608.2000, -24.320
 608.2400, -24.288
 608.2800, -24.311
 608.3200, -24.314
 608.3600, -24.281
 608.4000, -24.257
 608.4400, -24.248
 608.4800, -24.231
 608.5200, -24.207
 608.5600, -24.167
 608.6000, -24.154
 608.6400, -24.128
 608.6800, -24.122
 608.7200, -24.087
 608.7600, -24.109
 608.8000, -24.102
 608.8400, -24.114
 608.8800, -24.120
 608.9200, -24.123
 608.9600, -24.124
 609.0000, -24.161
 609.0400, -24.185
 609.0800, -24.222
 609.1200, -24.238
 609.1600, -24.247
 609.2000, -24.264
 609.2400, -24.291
 609.2800, -24.322
 609.3200, -24.332
 609.3600, -24.324
 609.4000, -24.307
 609.4400, -24.310
 609.4800, -24.282
 609.5200, -24.259
 609.5600, -24.241
 609.6000, -24.204
 609.6400, -24.167
 609.6800, -24.124
 609.7200, -24.104
 609.7600, -24.081
 609.8000, -24.039
 609.8400, -24.013
 609.8800, -24.001
 609.9200, -23.988
 609.9600, -23.971
 610.0000, -23.972
 610.0400, -23.969
 610.0800, -24.005
 610.1200, -23.992
 610.1600, -24.015
 610.2000, -24.059
 610.2400, -24.084
 610.2800, -24.117
 610.3200, -24.147
 610.3600, -24.188
 610.4000, -24.225
 610.4400, -24.268
 610.4800, -24.276
 610.5200, -24.311
 610.5600, -24.325
 610.6000, -24.339
 610.6400, -24.330
 610.6800, -24.331
 610.7200, -24.322
 610.7600, -24.303
 610.8000, -24.298
 610.8400, -24.279
 610.8800, -24.234
 610.9200, -24.201
 610.9600, -24.159
 611.0000, -24.131
 611.0400, -24.085
 611.0800, -24.065
 611.1200, -24.054
 611.1600, -24.024
 611.2000, -24.020
 611.2400, -23.994
 611.2800, -23.993
 611.3200, -23.984
 611.3600, -24.008
 611.4000, -24.027
 611.4400, -24.020
 611.4800, -24.051
 611.5200, -24.080
 611.5600, -24.107
 611.6000, -24.123
 611.6400, -24.149
 611.6800, -24.168
