70BCSV 	
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
30
"CTRWL",1150.000000
"SPAN",1100.000000
"START WL", 600.000000
"STOP WL",1700.000000
"WLFREQ", 0
"REFL", -2.5
"LSCL",10.0
"RESLN",0.200
"AVG",   1
"SMPLAUTO",      1
"SMPL",      27501
"SMPLINTVL",0.0400
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",0
"SWPSPD",1
"NEBWCAL0",    0
"NEBWCAL1",    0
"NEBWCALWL",   0
"RESPARM", 9886
"FREQPARM", 9886




"[TRACE DATA]"
 600.0000, -24.403
 600.0400, -24.382
 600.0800, -24.337
 600.1200, -24.285
 600.1600, -24.255
 600.2000, -24.236
 600.2400, -24.184
 600.2800, -24.172
 600.3200, -24.137
 600.3600, -24.127
 600.4000, -24.115
 600.4400, -24.130
 600.4800, -24.155
 600.5200, -24.176
 600.5600, -24.206
 600.6000, -24.256
 600.6400, -24.297
 600.6800, -24.332
 600.7200, -24.388
 600.7600, -24.407
 600.8000, -24.479
 600.8400, -24.502
 600.8800, -24.529
 600.9200, -24.540
 600.9600, -24.556
 601.0000, -24.526
 601.0400, -24.491
 601.0800, -24.470
 601.1200, -24.414
 601.1600, -24.368
 601.2000, -24.316
 601.2400, -24.261
 601.2800, -24.203
 601.3200, -24.135
 601.3600, -24.093
 601.4000, -24.050
 601.4400, -24.017
 601.4800, -23.997
 601.5200, -23.970
 601.5600, -23.979
 601.6000, -23.977
 601.6400, -23.994
 601.6800, -24.031
 601.7200, -24.066
 601.7600, -24.116
 601.8000, -24.142
 601.8400, -24.185
 601.8800, -24.249
 601.9200, -24.284
 601.9600, -24.325
 602.0000, -24.365
 602.0400, -24.341
 602.0800, -24.370
 602.1200, -24.382
 602.1600, -24.357
 602.2000, -24.315
 602.2400, -24.302
 602.2800, -24.257
 602.3200, -24.223
 602.3600, -24.179
 602.4000, -24.146
 602.4400, -24.121
 602.4800, -24.084
 602.5200, -24.068
 602.5600, -24.043
 602.6000, -24.062
 602.6400, -24.064
 602.6800, -24.052
 602.7200, -24.068
 602.7600, -24.114
 602.8000, -24.147
 602.8400, -24.183
 602.8800, -24.227
 602.9200, -24.280
 602.9600, -24.294
 603.0000, -24.325
 603.0400, -24.385
 603.0800, -24.372
 603.1200, -24.374
 603.1600, -24.389
 603.2000, -24.361
 603.2400, -24.327
 603.2800, -24.298
 603.3200, -24.291
 603.3600, -24.210
 603.4000, -24.166
 603.4400, -24.103
 603.4800, -24.032
 603.5200, -24.010
 603.5600, -23.972
 603.6000, -23.940
 603.6400, -23.901
 603.6800, -23.880
 603.7200, -23.864
 603.7600, -23.872
 603.8000, -23.885
 603.8400, -23.912
 603.8800, -23.950
 603.9200, -23.999
 603.9600, -24.063
 604.0000, -24.080
 604.0400, -24.135
 604.0800, -24.190
 604.1200, -24.226
 604.1600, -24.260
 604.2000, -24.326
 604.2400, -24.333
 604.2800, -24.347
 604.3200, -24.340
 604.3600, -24.331
 604.4000, -24.318
 604.4400, -24.285
 604.4800, -24.234
 604.5200, -24.193
 604.5600, -24.149
 604.6000, -24.095
 604.6400, -24.046
 604.6800, -23.995
 604.7200, -23.976
 604.7600, -23.935
 604.8000, -23.905
 604.8400, -23.933
 604.8800, -23.895
 604.9200, -23.922
 604.9600, -23.920
 605.0000, -23.939
 605.0400, -23.971
 605.0800, -24.000
 605.1200, -24.057
 605.1600, -24.083
 605.2000, -24.118
 605.2400, -24.149
 605.2800, -24.187
 605.3200, -24.210
 605.3600, -24.216
 605.4000, -24.200
 605.4400, -24.214
 605.4800, -24.179
 605.5200, -24.142
 605.5600, -24.122
 605.6000, -24.081
 605.6400, -24.023
 605.6800, -23.989
 605.7200, -23.972
 605.7600, -23.922
 605.8000, -23.890
 605.8400, -23.863
 605.8800, -23.842
 605.9200, -23.844
 605.9600, -23.844
 606.0000, -23.855
 606.0400, -23.889
 606.0800, -23.904
 606.1200, -23.927
 606.1600, -23.978
 606.2000, -24.043
 606.2400, -24.075
 606.2800, -24.128
 606.3200, -24.193
 606.3600, -24.227
 606.4000, -24.265
 606.4400, -24.288
 606.4800, -24.317
 606.5200, -24.310
 606.5600, -24.296
 606.6000, -24.277
 606.6400, -24.250
 606.6800, -24.215
 606.7200, -24.151
 606.7600, -24.092
 606.8000, -24.063
 606.8400, -23.996
 606.8800, -23.926
 606.9200, -23.879
 606.9600, -23.837
 607.0000, -23.807
 607.0400, -23.776
 607.0800, -23.758
 607.1200, -23.756
 607.1600, -23.736
 607.2000, -23.752
 607.2400, -23.771
 607.2800, -23.809
 607.3200, -23.846
 607.3600, -23.888
 607.4000, -23.928
 607.4400, -23.956
 607.4800, -23.996
 607.5200, -24.045
 607.5600, -24.059
 607.6000, -24.075
 607.6400, -24.091
 607.6800, -24.082
 607.7200, -24.095
 607.7600, -24.076
 607.8000, -24.066
 607.8400, -24.028
 607.8800, -23.997
 607.9200, -23.960
 607.9600, -23.944
 608.0000, -23.896
 608.0400, -23.869
 608.0800, -23.847
 608.1200, -23.830
 608.1600, -23.818
 608.2000, -23.825
 608.2400, -23.825
 608.2800, -23.833
 608.3200, -23.877
 608.3600, -23.920
 608.4000, -23.934
 608.4400, -23.971
 608.4800, -24.017
 608.5200, -24.063
 608.5600, -24.109
 608.6000, -24.153
 608.6400, -24.184
 608.6800, -24.203
 608.7200, -24.216
 608.7600, -24.232
 608.8000, -24.205
 608.8400, -24.188
 608.8800, -24.165
 608.9200, -24.121
 608.9600, -24.053
 609.0000, -24.025
 609.0400, -23.956
 609.0800, -23.912
 609.1200, -23.863
 609.1600, -23.812
 609.2000, -23.754
 609.2400, -23.706
 609.2800, -23.680
 609.3200, -23.661
 609.3600, -23.657
 609.4000, -23.653
 609.4400, -23.663
 609.4800, -23.676
 609.5200, -23.701
 609.5600, -23.744
 609.6000, -23.793
 609.6400, -23.831
 609.6800, -23.875
 609.7200, -23.927
 609.7600, -23.964
 609.8000, -23.999
 609.8400, -24.040
 609.8800, -24.073
 609.9200, -24.078
 609.9600, -24.093
 610.0000, -24.073
 610.0400, -24.068
 610.0800, -24.041
 610.1200, -24.026
 610.1600, -23.984
 610.2000, -23.946
 610.2400, -23.904
 610.2800, -23.859
 610.3200, -23.827
 610.3600, -23.808
 610.4000, -23.789
 610.4400, -23.744
 610.4800, -23.731
 610.5200, -23.740
 610.5600, -23.749
 610.6000, -23.761
 610.6400, -23.776
 610.6800, -23.810
 610.7200, -23.851
 610.7600, -23.892
 610.8000, -23.937
 610.8400, -23.966
 610.8800, -24.013
 610.9200, -24.038
 610.9600, -24.076
 611.0000, -24.084
 611.0400, -24.104
 611.0800, -24.095
 611.1200, -24.075
 611.1600, -24.057
 611.2000, -24.028
 611.2400, -23.999
 611.2800, -23.951
 611.3200, -23.900
 611.3600, -23.856
 611.4000, -23.815
 611.4400, -23.761
 611.4800, -23.722
 611.5200, -23.689
 611.5600, -23.661
 611.6000, -23.634
 611.6400, -23.628
 611.6800, -23.618
