NA,Wavelength_nm,Distance (m),Lval_um,Zone calcul,RoC_mm,FinalPower,db/m,PowerAfterInsertion
0.0779,1060,0.01,45,31.8198051533946,27.5,0.997819967309781,1.31943998684694,0.999336868970332
