70BCSV 	
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
30
"CTRWL",1150.000000
"SPAN",1100.000000
"START WL", 600.000000
"STOP WL",1700.000000
"WLFREQ", 0
"REFL", -2.5
"LSCL",10.0
"RESLN",0.200
"AVG",   1
"SMPLAUTO",      1
"SMPL",      27501
"SMPLINTVL",0.0400
"HIGH1"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",0
"SWPSPD",1
"NEBWCAL0",    0
"NEBWCAL1",    0
"NEBWCALWL",   0
"RESPARM", 9886
"FREQPARM", 9886




"[TRACE DATA]"
 600.0000, -36.495
 600.0400, -36.579
 600.0800, -36.948
 600.1200, -36.832
 600.1600, -36.520
 600.2000, -36.348
 600.2400, -36.535
 600.2800, -36.517
 600.3200, -36.730
 600.3600, -37.126
 600.4000, -36.607
 600.4400, -36.560
 600.4800, -36.784
 600.5200, -36.775
 600.5600, -36.616
 600.6000, -36.802
 600.6400, -36.669
 600.6800, -36.892
 600.7200, -36.805
 600.7600, -36.795
 600.8000, -36.816
 600.8400, -36.479
 600.8800, -36.743
 600.9200, -36.881
 600.9600, -36.777
 601.0000, -36.892
 601.0400, -36.820
 601.0800, -36.718
 601.1200, -36.567
 601.1600, -36.726
 601.2000, -37.033
 601.2400, -37.064
 601.2800, -36.883
 601.3200, -36.739
 601.3600, -36.996
 601.4000, -36.934
 601.4400, -37.007
 601.4800, -37.085
 601.5200, -36.866
 601.5600, -37.211
 601.6000, -37.463
 601.6400, -37.043
 601.6800, -36.956
 601.7200, -37.419
 601.7600, -37.037
 601.8000, -37.082
 601.8400, -37.167
 601.8800, -37.060
 601.9200, -36.685
 601.9600, -37.107
 602.0000, -37.301
 602.0400, -36.956
 602.0800, -37.160
 602.1200, -37.186
 602.1600, -37.643
 602.2000, -37.180
 602.2400, -36.709
 602.2800, -37.111
 602.3200, -36.863
 602.3600, -37.183
 602.4000, -37.125
 602.4400, -36.972
 602.4800, -37.261
 602.5200, -37.356
 602.5600, -37.077
 602.6000, -37.268
 602.6400, -37.338
 602.6800, -37.276
 602.7200, -36.982
 602.7600, -37.122
 602.8000, -37.395
 602.8400, -37.091
 602.8800, -37.129
 602.9200, -37.438
 602.9600, -37.578
 603.0000, -37.175
 603.0400, -37.110
 603.0800, -37.436
 603.1200, -37.186
 603.1600, -37.304
 603.2000, -37.056
 603.2400, -37.405
 603.2800, -37.015
 603.3200, -37.208
 603.3600, -36.892
 603.4000, -36.956
 603.4400, -37.077
 603.4800, -37.606
 603.5200, -37.558
 603.5600, -37.378
 603.6000, -37.148
 603.6400, -37.465
 603.6800, -37.232
 603.7200, -37.272
 603.7600, -37.308
 603.8000, -37.587
 603.8400, -37.316
 603.8800, -37.439
 603.9200, -37.328
 603.9600, -37.231
 604.0000, -37.602
 604.0400, -37.861
 604.0800, -37.506
 604.1200, -37.933
 604.1600, -37.330
 604.2000, -37.472
 604.2400, -37.219
 604.2800, -37.153
 604.3200, -37.633
 604.3600, -37.580
 604.4000, -37.655
 604.4400, -37.616
 604.4800, -37.553
 604.5200, -37.662
 604.5600, -37.775
 604.6000, -37.958
 604.6400, -37.738
 604.6800, -37.576
 604.7200, -37.855
 604.7600, -37.660
 604.8000, -37.436
 604.8400, -37.584
 604.8800, -37.465
 604.9200, -37.412
 604.9600, -37.647
 605.0000, -37.776
 605.0400, -37.679
 605.0800, -37.742
 605.1200, -37.555
 605.1600, -37.973
 605.2000, -37.804
 605.2400, -37.882
 605.2800, -37.824
 605.3200, -37.773
 605.3600, -37.650
 605.4000, -37.770
 605.4400, -37.875
 605.4800, -37.712
 605.5200, -37.742
 605.5600, -37.943
 605.6000, -37.712
 605.6400, -37.878
 605.6800, -37.493
 605.7200, -37.753
 605.7600, -37.648
 605.8000, -37.770
 605.8400, -38.087
 605.8800, -38.002
 605.9200, -37.745
 605.9600, -37.598
 606.0000, -37.809
 606.0400, -37.864
 606.0800, -38.062
 606.1200, -37.748
 606.1600, -37.836
 606.2000, -38.027
 606.2400, -37.600
 606.2800, -37.923
 606.3200, -37.777
 606.3600, -37.877
 606.4000, -37.687
 606.4400, -37.943
 606.4800, -37.836
 606.5200, -37.899
 606.5600, -38.042
 606.6000, -38.019
 606.6400, -37.915
 606.6800, -38.143
 606.7200, -37.700
 606.7600, -38.042
 606.8000, -38.113
 606.8400, -38.185
 606.8800, -37.813
 606.9200, -38.246
 606.9600, -38.140
 607.0000, -37.693
 607.0400, -38.201
 607.0800, -38.087
 607.1200, -38.189
 607.1600, -38.132
 607.2000, -38.622
 607.2400, -38.083
 607.2800, -38.060
 607.3200, -38.070
 607.3600, -37.982
 607.4000, -37.860
 607.4400, -38.074
 607.4800, -38.556
 607.5200, -38.131
 607.5600, -37.718
 607.6000, -38.463
 607.6400, -38.121
 607.6800, -38.174
 607.7200, -38.411
 607.7600, -38.018
 607.8000, -37.911
 607.8400, -38.054
 607.8800, -38.498
 607.9200, -37.875
 607.9600, -38.044
 608.0000, -38.390
 608.0400, -38.447
 608.0800, -38.566
 608.1200, -38.213
 608.1600, -38.327
 608.2000, -38.265
 608.2400, -38.438
 608.2800, -38.592
 608.3200, -38.504
 608.3600, -38.069
 608.4000, -38.024
 608.4400, -38.151
 608.4800, -38.444
 608.5200, -38.622
 608.5600, -38.255
 608.6000, -38.229
 608.6400, -38.546
 608.6800, -38.326
 608.7200, -38.737
 608.7600, -38.352
 608.8000, -38.423
 608.8400, -38.510
 608.8800, -38.563
 608.9200, -38.399
 608.9600, -38.268
 609.0000, -38.332
 609.0400, -38.277
 609.0800, -38.176
 609.1200, -38.312
 609.1600, -38.470
 609.2000, -38.476
 609.2400, -38.847
 609.2800, -38.402
 609.3200, -38.500
 609.3600, -38.624
 609.4000, -38.459
 609.4400, -38.616
 609.4800, -38.499
 609.5200, -38.348
 609.5600, -38.594
 609.6000, -38.283
 609.6400, -38.289
 609.6800, -38.779
 609.7200, -38.531
 609.7600, -38.328
 609.8000, -38.564
 609.8400, -38.472
 609.8800, -38.667
 609.9200, -38.357
 609.9600, -38.333
 610.0000, -38.391
 610.0400, -38.394
 610.0800, -38.439
 610.1200, -38.597
 610.1600, -38.479
 610.2000, -38.448
 610.2400, -38.360
 610.2800, -38.499
 610.3200, -38.913
 610.3600, -38.741
 610.4000, -39.054
 610.4400, -38.880
 610.4800, -38.698
 610.5200, -38.816
 610.5600, -38.798
 610.6000, -38.573
 610.6400, -38.505
 610.6800, -38.838
 610.7200, -38.501
 610.7600, -38.426
 610.8000, -38.930
 610.8400, -38.596
 610.8800, -39.002
 610.9200, -38.729
 610.9600, -38.606
 611.0000, -38.758
 611.0400, -38.625
 611.0800, -38.824
 611.1200, -38.702
 611.1600, -38.729
 611.2000, -38.841
 611.2400, -38.450
 611.2800, -38.393
 611.3200, -38.745
 611.3600, -38.881
 611.4000, -38.672
 611.4400, -38.704
 611.4800, -38.591
 611.5200, -38.828
 611.5600, -38.552
 611.6000, -38.329
 611.6400, -38.870
 611.6800, -38.779
